,accepted,ans_num,crt_ans,link,rep,time
256,Undetermined,3,no,https://stackoverflow.com/questions/3730840/how-to-create-and-initialize-safearray-of-doubles-in-c-to-pass-to-c-sharp,"1340,15914,21","2010-09-17 12:50:55Z,2013-03-23 11:09:47Z,2014-07-09 14:01:19Z"
257,Undetermined,2,no,https://stackoverflow.com/questions/8238328/how-to-know-whether-it-is-a-memory-leak-or-not-when-calling-native-code-in-java,"13,909","2011-11-23 09:48:39Z,2012-01-28 21:05:08Z"
258,Accepted,2,2,https://stackoverflow.com/questions/22105529/np-ascontiguousarray-versus-np-asarray-with-cython,"1,965,659,747","2014-02-28 21:27:06Z,2014-02-28 21:10:54Z"
259,Accepted,3,2,https://stackoverflow.com/questions/9745139/building-relative-urls-for-an-mvc-app-with-javascript,"54,519,782,129,236","2012-03-16 22:20:17Z,2012-03-16 22:15:45Z,2012-03-16 22:32:13Z"
260,Accepted,1,1,https://stackoverflow.com/questions/33377764/error-using-callback-in-python,969,2015-10-30 23:09:04Z
261,Undetermined,1,no,https://stackoverflow.com/questions/915790/memory-leak-using-jni-to-retrieve-strings-value-from-java-code,174,2015-07-07 01:58:42Z
262,Undetermined,1,no,https://stackoverflow.com/questions/18421111/how-to-expose-nullable-types-via-com,57441,2013-08-26 02:21:03Z
263,Accepted,1,1,https://stackoverflow.com/questions/33789011/bokeh-implementing-custom-javascript-in-an-image-plot,2792,2016-02-18 18:53:41Z
264,Accepted,1,1,https://stackoverflow.com/questions/32221090/org-springframework-web-bind-missingservletrequestparameterexception-required,1305,2015-08-26 08:14:00Z
265,Accepted,1,1,https://stackoverflow.com/questions/24139389/unable-to-find-out-what-return-code-of-11-means,205887,2014-06-10 11:08:02Z
266,Accepted,2,1,https://stackoverflow.com/questions/34517668/zend-how-to-correctly-destruct-a-custom-object-in-php-7,"3496,23","2018-05-18 11:08:46Z,2017-10-30 08:30:22Z"
267,Undetermined,1,no,https://stackoverflow.com/questions/2032470/python-ctypes-callback-function-to-swig,1484,2010-03-16 14:21:11Z
268,Accepted,3,2,https://stackoverflow.com/questions/16517355/how-to-send-by-socket-c-compatible-struct-from-java,"1,496,518,168","2013-05-13 08:36:58Z,2013-05-13 11:15:04Z,2013-05-13 08:21:15Z"
269,Accepted,6,1,https://stackoverflow.com/questions/1533916/how-to-set-up-a-c-function-so-that-it-can-be-used-by-p-invoke,"530,816,688,731,207,000,000,000,000","2009-10-07 20:21:52Z,2009-10-07 20:35:08Z,2009-10-07 20:21:29Z,2009-10-07 20:24:22Z,2011-01-26 14:51:24Z,2016-02-24 09:30:21Z"
270,Accepted,5,2,https://stackoverflow.com/questions/4324819/pass-data-between-java-and-c,"4,204,341,683,493,530,000,000","2010-12-01 15:03:08Z,2010-12-01 13:34:16Z,2010-12-01 13:46:52Z,2010-12-01 15:12:12Z,2010-12-01 13:38:16Z"
271,Undetermined,1,no,https://stackoverflow.com/questions/52090826/passing-opencv-mat-from-c-to-python,2461,2019-07-24 04:55:01Z
272,Accepted,1,1,https://stackoverflow.com/questions/10109700/embedding-matplotlib-in-c,1017,2012-04-17 13:09:47Z
273,Accepted,2,1,https://stackoverflow.com/questions/10930789/insert-backbone-js-model-into-mysql-database,"3,206,110,372","2012-06-07 11:41:14Z,2012-06-07 11:33:31Z"
274,Accepted,6,2,https://stackoverflow.com/questions/16932113/passing-multiple-php-variables-to-shell-exec,"10677,15304,24113,4384,31564,21","2013-06-05 05:28:23Z,2013-06-05 05:30:04Z,2013-06-05 05:35:29Z,2013-06-05 05:31:36Z,2013-06-05 05:49:11Z,2015-07-30 11:34:05Z"
275,Undetermined,1,no,https://stackoverflow.com/questions/6780077/system-outofmemoryexception-when-getting-string-array-from-c-on-c-sharp,5200,2011-07-22 07:56:11Z
276,Undetermined,2,no,https://stackoverflow.com/questions/39154055/how-to-pass-char-in-struct-from-c-sharp-to-c,"621,778,524","2016-08-25 21:27:04Z,2016-08-25 22:32:41Z"
277,Accepted,1,1,https://stackoverflow.com/questions/35444656/thrift-java-client-cannot-handle-union-properly,10012,2016-02-26 17:37:37Z
278,Accepted,4,1,https://stackoverflow.com/questions/18647841/retrieve-exit-status-from-php-script-inside-of-shell-script,"16,168,136,094,142","2014-01-14 16:10:15Z,2015-04-22 05:17:42Z,2013-09-06 00:16:44Z,2021-06-01 07:17:17Z"
279,Undetermined,4,no,https://stackoverflow.com/questions/37453671/can-i-run-a-sql-query-in-frontend-javascript,"22,142,505,472,501,900","2016-05-26 07:33:51Z,2016-05-26 07:06:15Z,2016-05-26 07:31:25Z,2016-05-26 07:25:25Z"
280,Undetermined,6,no,https://stackoverflow.com/questions/11141336/filestorage-for-opencv-python-api,"20675,2788,1264,1861,1960,11","2013-04-11 06:52:34Z,2016-02-23 09:07:09Z,2017-07-28 14:12:46Z,2016-03-02 21:53:16Z,2016-09-15 15:01:47Z,2020-03-27 02:56:51Z"
281,Undetermined,2,no,https://stackoverflow.com/questions/42506296/converting-python-dictionary-to-ctypes-structure,"140,835,361","2017-03-01 05:26:43Z,2017-02-28 13:15:31Z"
282,Undetermined,3,no,https://stackoverflow.com/questions/43933897/set-environment-variables-by-file-using-python,"326,260,413,128,432","2017-05-12 09:23:35Z,2019-09-19 15:33:50Z,2017-05-12 10:48:31Z"
283,Accepted,4,1,https://stackoverflow.com/questions/17048140/convert-multidimensional-php-array-to-javascript-array,"24113,69,3708,155","2013-06-11 15:37:30Z,2013-11-26 01:31:17Z,2013-06-11 15:41:11Z,2013-06-11 15:40:35Z"
284,Accepted,1,1,https://stackoverflow.com/questions/6089214/how-do-i-marshal-wchar-t-from-c-to-c-sharp-as-an-out-parameter-or-return-valu,226610,2011-05-22 16:59:18Z
285,Undetermined,5,no,https://stackoverflow.com/questions/17244488/reading-struct-in-python-from-created-struct-in-c,"3,607,488,777,984,510,000,000","2013-06-22 00:27:23Z,2013-06-21 21:34:00Z,2013-06-21 22:12:08Z,2015-09-23 09:51:35Z,2021-02-21 08:22:31Z"
286,Accepted,2,2,https://stackoverflow.com/questions/2228275/java-generics-and-jni,"132,449","2010-02-15 01:05:59Z,2010-02-09 10:29:27Z"
287,Accepted,1,1,https://stackoverflow.com/questions/25379340/nashorn-java-collections-how-to-implement-equals-and-hashcode-in-pure-javascri,8067,2014-08-19 11:06:32Z
288,Accepted,1,1,https://stackoverflow.com/questions/21477881/use-javascript-to-update-a-json-file,63630,2014-01-31 10:46:40Z
289,Accepted,3,1,https://stackoverflow.com/questions/8688400/using-managed-threads-and-fibers-in-clr,"139,303,1","2012-01-05 16:03:38Z,2018-05-21 08:04:58Z,2016-03-18 03:30:25Z"
290,Accepted,4,1,https://stackoverflow.com/questions/15787748/evaluating-javascript-using-a-java-code,"190685,3754,14520,80","2013-04-03 12:55:01Z,2013-04-03 13:01:04Z,2019-05-31 11:22:25Z,2021-04-19 05:35:02Z"
291,Undetermined,2,no,https://stackoverflow.com/questions/18088977/creating-a-byte-in-c-and-returning-it-to-java-using-jni,"381,0","2015-02-12 19:09:39Z,2013-08-06 19:48:56Z"
292,Undetermined,3,no,https://stackoverflow.com/questions/51065913/outlook-refuses-password-from-cryptprotectdata,"86397,11,106","2018-07-16 05:23:32Z,2019-06-28 09:24:56Z,2019-01-10 01:14:46Z"
293,Accepted,2,1,https://stackoverflow.com/questions/14124695/seg-fault-in-php-extension,"1,696,923","2013-01-03 04:57:52Z,2013-01-08 15:11:33Z"
294,Undetermined,3,no,https://stackoverflow.com/questions/5368720/c-sharp-calling-native-c-all-functions-what-types-to-use,"579,483,486,112,074","2011-03-20 13:23:22Z,2011-03-20 13:27:42Z,2011-03-20 13:26:26Z"
295,Accepted,2,1,https://stackoverflow.com/questions/31334390/c-sharp-property-value-doesnt-get-modified-within-javascript-jquery,"14,744,280","2015-07-10 07:04:29Z,2015-07-10 07:03:50Z"
296,Accepted,1,1,https://stackoverflow.com/questions/5236690/float-from-c-to-c-sharp,2650,2011-03-08 21:21:53Z
297,Accepted,1,1,https://stackoverflow.com/questions/45108666/sessions-in-angularjs-and-php-application,4600,2017-07-18 21:14:06Z
298,Accepted,2,2,https://stackoverflow.com/questions/13654561/marshalling-an-array-of-strings-from-managed-to-native-code,"67,773,330","2012-12-01 00:03:29Z,2012-12-03 18:32:54Z"
299,Accepted,2,1,https://stackoverflow.com/questions/6866464/com-safearray-of-guids-returned-from-c-to-c-sharp,"27,081,182","2011-07-29 05:00:53Z,2013-02-17 04:53:14Z"
300,Accepted,3,1,https://stackoverflow.com/questions/17309745/how-to-join-a-group-using-signalr,"58,343,542,072","2013-06-26 00:44:31Z,2020-11-20 16:25:00Z,2019-10-23 15:44:14Z"
301,Undetermined,2,no,https://stackoverflow.com/questions/11582914/mvc-model-binding-a-string-array-from-jquery-post,"269,672,509","2012-07-20 16:04:03Z,2012-07-23 08:50:51Z"
302,Undetermined,1,no,https://stackoverflow.com/questions/32462222/how-to-catch-assertioncaused-in-c-during-runtime-in-python,14379,2015-09-08 21:22:01Z
303,Undetermined,2,no,https://stackoverflow.com/questions/30357115/pyarray-simplenewfromdata-example,"69,111,541","2015-05-20 18:26:04Z,2018-10-10 09:37:50Z"
304,Undetermined,1,no,https://stackoverflow.com/questions/31295122/boost-python-multiple-return-arguments,61,2016-06-07 10:27:32Z
305,Accepted,1,1,https://stackoverflow.com/questions/10314645/jni-multi-threads,12948,2012-04-25 11:39:39Z
306,Accepted,1,1,https://stackoverflow.com/questions/10524365/interop-causes-unity-to-crash,3183,2012-08-08 11:20:20Z
307,Accepted,3,1,https://stackoverflow.com/questions/20419415/c-sharp-call-c-dll-passing-pointer-to-pointer-argument,"411,810,213,570","2013-12-06 13:18:04Z,2016-08-05 16:31:58Z,2013-12-06 08:39:25Z"
308,Accepted,1,1,https://stackoverflow.com/questions/10596052/stdvector-to-java-util-vector-code-generation-with-swig,83598,2012-09-23 09:18:08Z
309,Accepted,2,1,https://stackoverflow.com/questions/13419676/assigning-the-model-to-a-javascript-variable-in-razor,"1,604,714,589","2012-11-16 15:37:08Z,2012-11-16 15:56:25Z"
310,Accepted,2,1,https://stackoverflow.com/questions/7309838/improper-marshaling-c-sharp-array-to-a-c-unmanaged-array,"57,948,340,039","2011-09-05 15:25:48Z,2011-09-05 15:12:09Z"
311,Accepted,3,1,https://stackoverflow.com/questions/30024948/flask-download-a-csv-file-on-clicking-a-button,"149,028,240,541,656","2015-05-05 02:52:37Z,2015-05-05 03:02:14Z,2015-05-04 07:58:05Z"
312,Undetermined,2,no,https://stackoverflow.com/questions/30191582/how-can-i-change-text-of-legend-in-c3-pie-chart,"129,021,163","2015-05-13 15:05:17Z,2017-10-27 21:01:13Z"
313,Accepted,6,1,https://stackoverflow.com/questions/19561877/is-it-possible-to-set-localstorage-or-session-variable-in-asp-net-page-and-read,"1615,1490,722,146,11,4174","2013-10-24 09:37:01Z,2018-05-09 17:11:38Z,2013-10-24 10:36:31Z,2013-10-24 10:07:35Z,2019-11-01 18:11:50Z,2021-05-02 09:24:34Z"
314,Accepted,2,1,https://stackoverflow.com/questions/18545034/how-do-i-convert-my-entire-div-data-into-image-and-save-it-into-directory-withou,"2,634,699","2013-08-31 06:16:23Z,2013-09-02 06:02:59Z"
315,Accepted,2,1,https://stackoverflow.com/questions/29987323/how-do-i-send-data-from-js-to-python-with-flask,"1,070,331","2015-05-01 14:02:16Z,2021-08-10 11:32:42Z"
316,Accepted,1,1,https://stackoverflow.com/questions/3333182/speeding-up-ajax-requests-can-gzip-compression-be-applied,135194,2010-07-26 08:33:46Z
317,Undetermined,5,no,https://stackoverflow.com/questions/3024893/ajax-chat-only-update-if-theres-a-change,"58873,9492,76,1,141872","2010-06-11 18:01:25Z,2010-06-11 17:44:03Z,2010-06-11 17:42:48Z,2010-06-11 17:43:04Z,2010-06-11 18:41:51Z"
318,Accepted,5,4,https://stackoverflow.com/questions/23366570/store-client-server-string-filtering-directives-for-realtime-use,"13,837,541,823,643,100,000","2014-05-01 14:14:04Z,2014-05-07 23:52:24Z,2014-05-08 12:47:22Z,2014-05-08 14:12:25Z,2014-05-07 06:08:43Z"
319,Undetermined,1,no,https://stackoverflow.com/questions/32551607/c-and-cython-seeking-a-design-pattern-that-avoids-template-limitations,812,2015-09-18 15:24:03Z
320,Undetermined,4,no,https://stackoverflow.com/questions/5964269/asn-1-encoding-decoding,"152230,31,92855,2334","2011-05-11 13:30:04Z,2011-05-12 16:43:40Z,2011-05-11 12:38:25Z,2011-05-12 17:05:07Z"
321,Undetermined,1,no,https://stackoverflow.com/questions/39209581/what-is-the-right-way-to-call-dynamic-content-currently-using-ajax-inside-a-ca,707,2016-12-16 09:45:22Z
322,Accepted,1,1,https://stackoverflow.com/questions/7700446/java-app-calls-c-dll-via-jni-how-best-to-allocate-memory,1382,2011-10-24 06:40:55Z
323,Undetermined,7,no,https://stackoverflow.com/questions/6064990/is-mysql-database-access-speed-limited-primarily-by-the-db-or-by-the-language-u,"12,803,135,271,697,200,000,000,000,000,000,000","2011-05-19 21:23:51Z,2011-05-19 22:19:58Z,2011-05-19 23:29:20Z,2011-05-19 21:26:29Z,2011-05-19 21:22:43Z,2011-05-20 08:58:23Z,2011-05-21 08:45:34Z"
324,Accepted,1,1,https://stackoverflow.com/questions/30214271/php-js-progress-bar,555,2015-05-15 08:48:30Z
325,Accepted,6,1,https://stackoverflow.com/questions/19661580/minify-css-and-js-in-codeigniter-efficiently,"871,410,818,372,112,000,000,000","2013-10-29 15:25:46Z,2013-10-29 15:33:10Z,2016-07-08 20:14:17Z,2016-08-24 21:41:01Z,2019-07-24 18:13:20Z,2013-10-29 15:03:29Z"
326,Accepted,2,1,https://stackoverflow.com/questions/14269798/java-jni-calls-are-slower-than-expected-at-least-2-ms-call,"6,521,693,268","2013-01-11 01:33:15Z,2013-09-05 09:29:30Z"
327,Accepted,8,1,https://stackoverflow.com/questions/2848359/how-to-write-javascript-in-asp-net-in-code-behind-using-c-sharp,"849,22207,14554,4053,31966,613,64926,31","2013-02-14 09:04:35Z,2010-05-17 10:51:56Z,2010-05-17 17:10:07Z,2010-05-19 16:57:03Z,2010-05-17 10:52:41Z,2010-05-17 11:02:20Z,2010-05-17 12:06:42Z,2017-02-02 13:34:55Z"
328,Accepted,1,1,https://stackoverflow.com/questions/46888778/autocomplete-textbox-using-php,12925,2017-10-23 12:09:14Z
329,Accepted,16,1,https://stackoverflow.com/questions/1917576/how-do-i-pass-javascript-variables-to-php,"8291,684,203,826,2073,131,71,11018,3373,41,5548,130,425,29,341,582","2009-12-16 20:52:21Z,2014-02-12 23:50:04Z,2012-11-28 18:45:10Z,2014-07-25 07:25:16Z,2019-07-12 09:41:01Z,2014-06-17 15:54:15Z,2012-06-03 15:47:27Z,2009-12-16 20:50:27Z,2016-02-28 16:00:02Z,2014-07-22 12:48:35Z,2009-12-16 20:53:46Z,2016-03-31 17:57:47Z,2020-10-26 04:47:01Z,2018-08-09 12:16:21Z,2019-08-08 13:15:29Z,2021-08-14 01:57:35Z"
330,Accepted,6,1,https://stackoverflow.com/questions/43827637/how-to-use-ajax-and-json-for-making-dropdown-menu,"409,419,355,587,421,000,000","2017-05-17 10:06:04Z,2017-05-13 08:17:56Z,2017-05-19 17:53:44Z,2017-05-14 08:42:05Z,2017-05-18 13:46:44Z,2017-05-17 06:04:05Z"
331,Undetermined,4,no,https://stackoverflow.com/questions/34383278/calling-javascript-from-java-method,"1,706,312,081,068,300","2015-12-20 17:09:56Z,2015-12-20 16:43:55Z,2016-01-02 18:26:22Z,2015-12-20 17:16:29Z"
332,Accepted,7,1,https://stackoverflow.com/questions/18441194/how-to-call-a-c-sharp-function-from-javascript,"391,75,17919,9583,1138,1995,31492","2014-06-20 19:40:32Z,2016-04-25 08:17:19Z,2018-03-13 15:10:51Z,2013-08-26 09:50:13Z,2018-06-25 22:43:46Z,2013-08-26 09:49:54Z,2013-08-26 09:45:53Z"
333,Accepted,3,1,https://stackoverflow.com/questions/54018008/how-to-pass-content-in-tinymces-textarea-to-a-php-file-directly-instead-of-send,"12164,532,1","2019-01-06 03:55:54Z,2019-01-12 21:38:14Z,2019-01-03 08:29:34Z"
334,Accepted,5,1,https://stackoverflow.com/questions/65189028/how-to-change-server-side-language-cookies-like-client-side-using-ajax,"4006,988,24,49708,116","2020-12-13 18:05:55Z,2020-12-10 15:43:21Z,2020-12-10 18:15:24Z,2020-12-13 18:44:25Z,2020-12-16 23:36:11Z"
335,Accepted,4,1,https://stackoverflow.com/questions/56385013/how-to-show-entire-text-in-a-modal-on-click-of-ellipsis-in-js,"350,064,072,510,462","2019-06-08 06:33:18Z,2019-06-05 14:58:07Z,2019-06-07 06:26:02Z,2019-06-10 07:24:07Z"
336,Undetermined,1,no,https://stackoverflow.com/questions/22445078/how-to-create-a-stripe-charge-with-a-checkout-token-sent-via-ajax-to-php,553,2014-03-17 17:48:17Z
337,Undetermined,1,no,https://stackoverflow.com/questions/18774269/websocket-failed-downgrading-to-comet-and-resending,0,2014-01-21 00:42:16Z
338,Accepted,5,1,https://stackoverflow.com/questions/5310216/passing-php-variable-into-javascript,"7,391,282,321,756,510,000,000","2011-03-15 10:16:32Z,2011-03-15 10:17:44Z,2011-03-15 10:27:21Z,2011-03-15 10:17:51Z,2011-03-15 10:14:43Z"
339,Accepted,3,1,https://stackoverflow.com/questions/1698801/passing-php-array-into-javascript-through-json-to-update-google-chart,"1,154,918,362,419","2009-11-09 02:34:08Z,2011-08-12 23:45:07Z,2013-09-06 13:47:24Z"
340,Accepted,2,1,https://stackoverflow.com/questions/46805745/laravel-how-to-hide-the-interpolation-code-before-vue-js-loads,"482,339","2017-10-18 10:16:42Z,2017-10-18 09:52:39Z"
341,Accepted,7,1,https://stackoverflow.com/questions/37570418/reload-captcha-image,"108371,10638,6544,3655,14651,115,51","2016-06-09 03:54:55Z,2016-06-04 13:33:09Z,2016-06-04 13:26:15Z,2016-06-04 13:26:25Z,2016-06-04 13:39:22Z,2016-06-06 17:02:52Z,2016-06-10 13:44:04Z"
342,Undetermined,2,no,https://stackoverflow.com/questions/5592773/where-to-put-javascript-and-how-to-handle-events,"220,610,268","2011-04-08 09:07:31Z,2011-04-19 13:06:14Z"
343,Accepted,1,1,https://stackoverflow.com/questions/33066486/jscroll-js-with-laravel-5-nextselector-not-found-destroying,1127,2015-10-14 20:53:41Z
344,Accepted,1,1,https://stackoverflow.com/questions/46746561/adding-the-load-more-button-from-my-front-page-to-my-search-page,921,2017-10-19 21:02:22Z
345,Accepted,3,2,https://stackoverflow.com/questions/42101786/dropzone-js-prevents-flask-from-rendering-template,"9068,5838,1","2017-02-16 04:06:53Z,2017-02-11 03:25:07Z,2020-05-13 14:06:59Z"
346,Undetermined,6,no,https://stackoverflow.com/questions/42139254/how-to-implement-a-stripe-checkout-custom-button,"51,15469,197,1,73,1908","2017-09-17 21:46:39Z,2017-02-09 17:09:17Z,2017-02-15 17:29:55Z,2017-04-16 21:18:05Z,2017-07-14 04:03:37Z,2017-02-09 14:46:55Z"
347,Accepted,3,1,https://stackoverflow.com/questions/10212686/social-icons-not-working-with-infinite-scrolling-on-wordpress,"5687,124,1","2012-05-05 02:03:57Z,2012-05-07 15:42:40Z,2014-02-21 12:17:48Z"
348,Accepted,2,1,https://stackoverflow.com/questions/6649125/calling-java-methods-in-javascript-code,"8,470,978,212","2011-07-11 11:11:03Z,2011-07-11 11:05:10Z"
349,Accepted,2,1,https://stackoverflow.com/questions/52367826/custom-plus-and-minus-quantity-buttons-in-woocommerce-3,"196768,21","2018-09-18 02:23:04Z,2019-11-08 10:25:57Z"
350,Accepted,1,1,https://stackoverflow.com/questions/24450304/load-data-on-scroll-up-like-facebook-chatting-system,10437,2014-06-27 11:17:35Z
351,Accepted,1,1,https://stackoverflow.com/questions/39774300/jquery-datatables-asp-net-issue,874,2016-10-04 19:38:08Z
352,Undetermined,3,no,https://stackoverflow.com/questions/13209386/i-cannot-see-html5-eventsource-event-with-onmessage-method-in-chrome,"676,115,922,679","2016-01-20 00:12:01Z,2014-02-03 11:11:19Z,2020-09-13 20:43:18Z"
353,Accepted,4,1,https://stackoverflow.com/questions/20111929/asp-net-button-on-click-not-firing-using-jquery-modal-dialog,"1658,265,19,1006","2013-11-21 05:54:09Z,2016-06-08 14:53:26Z,2016-09-13 09:53:20Z,2013-11-21 03:44:27Z"
354,Accepted,14,1,https://stackoverflow.com/questions/34362470/load-modal-after-form-submit,"3819,258,76,597,4824,161,2500,31,267,21,830,555,49,101","2015-12-22 19:45:14Z,2015-12-18 20:22:53Z,2015-12-18 20:28:53Z,2015-12-21 17:49:50Z,2015-12-21 17:12:53Z,2015-12-24 18:52:13Z,2015-12-22 05:24:08Z,2015-12-28 07:59:23Z,2015-12-28 11:49:26Z,2016-02-05 13:29:22Z,2015-12-28 12:13:28Z,2015-12-28 13:11:39Z,2018-12-21 03:33:40Z,2020-03-31 09:06:33Z"
355,Accepted,3,1,https://stackoverflow.com/questions/37228791/custom-button-next-to-add-to-cart-button-of-woocommerce-based-on-product-type,"1,967,684,411,102","2016-05-14 16:57:32Z,2017-10-20 21:12:47Z,2016-05-15 15:45:35Z"
356,Undetermined,3,no,https://stackoverflow.com/questions/9303534/is-it-possible-to-use-jquery-inside-of-vaadin-framework,"25,696,581,385","2012-02-16 09:45:59Z,2014-08-06 08:02:59Z,2012-08-22 13:23:50Z"
357,Undetermined,4,no,https://stackoverflow.com/questions/9813774/youtube-iframe-api-seekto-not-a-method,"12,587,532,206,239,700,000","2014-04-17 00:26:46Z,2012-03-22 20:05:08Z,2012-03-22 20:24:18Z,2012-03-22 19:53:24Z"
358,Accepted,1,1,https://stackoverflow.com/questions/7699172/check-uncheck-all-checkboxes-with-javascript-in-a-php-array-with-keys,48565,2011-10-08 19:37:39Z
359,Accepted,3,1,https://stackoverflow.com/questions/21835623/jquery-img-src-replace-not-working,"1,211,799,227,398","2014-02-17 17:35:53Z,2014-02-17 17:35:19Z,2014-02-17 17:36:22Z"
360,Accepted,9,1,https://stackoverflow.com/questions/13454985/asp-net-set-hiddenfield-a-value-in-javascript,"21633,340,172,12346,41,365,917929,6249,1","2012-11-19 13:41:35Z,2015-07-16 09:50:39Z,2014-09-23 14:11:32Z,2012-11-19 13:41:27Z,2013-10-15 22:39:52Z,2013-06-13 12:12:26Z,2012-11-19 13:41:25Z,2013-06-13 13:34:54Z,2013-08-02 18:46:54Z"
361,Accepted,2,1,https://stackoverflow.com/questions/4107728/does-https-connection-disabled-jquery,"6,032,871,473","2010-11-05 16:11:45Z,2010-11-05 16:25:33Z"
362,Accepted,4,1,https://stackoverflow.com/questions/531311/how-can-i-generate-dynamic-javascript,"2,090,104,375,257,130,000","2009-02-10 23:01:15Z,2009-02-10 07:07:37Z,2009-02-10 07:09:54Z,2009-02-10 07:24:23Z"
363,Undetermined,3,no,https://stackoverflow.com/questions/37772225/change-the-xlinkhref-of-an-image-in-a-svg-through-a-classic-a-link,"106,297,222,522,016","2016-06-12 08:47:58Z,2017-05-20 16:30:08Z,2020-04-11 22:17:32Z"
364,Accepted,3,1,https://stackoverflow.com/questions/39686611/column-sum-of-multiple-columns-of-dynamic-gridview-using-javascript,"68,911,758,123","2016-10-04 20:09:48Z,2016-09-28 07:59:57Z,2016-09-28 07:17:13Z"
365,Undetermined,4,no,https://stackoverflow.com/questions/30449098/how-to-customize-default-data-confirm-dialog-box-in-yii2-gridview,"1221,21,107,71","2015-10-30 10:49:21Z,2018-04-06 06:26:20Z,2018-08-16 14:51:07Z,2015-05-26 08:26:37Z"
366,Accepted,2,2,https://stackoverflow.com/questions/18512184/google-maps-finding-all-the-markers-inside-a-given-radius-javascript-php,"496,382,662","2016-05-07 12:37:39Z,2013-12-04 12:18:16Z"
367,Undetermined,2,no,https://stackoverflow.com/questions/15006048/dynamically-rethrowing-self-defined-c-exceptions-as-python-exceptions-using-sw,"17,758,746","2013-02-22 13:54:45Z,2013-04-03 00:51:08Z"
368,Accepted,1,1,https://stackoverflow.com/questions/5449067/gwt-2-x-entry-function,36428,2011-03-27 12:35:52Z
369,Accepted,2,2,https://stackoverflow.com/questions/8450481/method-without-return-value-in-python-c-extension-module,"281,041,543","2011-12-09 20:02:37Z,2011-12-09 19:47:08Z"
370,Accepted,1,1,https://stackoverflow.com/questions/43161227/no-response-when-validationexception-is-thrown-using-plupload-and-symfony3,2035,2017-04-17 23:08:18Z
371,Undetermined,1,no,https://stackoverflow.com/questions/29352485/python-print-not-working-when-embedded-into-mpi-program,1533,2018-03-02 19:53:18Z
372,Accepted,1,1,https://stackoverflow.com/questions/39127512/java-uncaughtexceptionhandler-havent-got-any-exception-using-jni,20182,2016-08-24 17:19:22Z
373,Accepted,1,1,https://stackoverflow.com/questions/30308490/jni-wrapper-for-c-function-using-swig-what-should-be-the-typemap,83598,2015-05-20 20:53:37Z
374,Undetermined,1,no,https://stackoverflow.com/questions/56787106/does-managed-languages-lock-flush-and-reload-variables-of-native-libraries,6277,2019-07-09 01:12:00Z
375,Accepted,7,2,https://stackoverflow.com/questions/24277488/in-python-how-to-capture-the-stdout-from-a-c-shared-library-to-a-variable,"1199,368217,31,1349,78126,213330,377","2015-04-23 21:09:36Z,2014-06-18 05:45:22Z,2015-05-24 10:56:41Z,2019-08-27 14:53:09Z,2020-06-19 07:17:51Z,2014-06-18 05:18:47Z,2014-06-18 05:39:41Z"
376,Accepted,2,1,https://stackoverflow.com/questions/1711490/returning-a-c-class-to-java-via-jni,"19,242,487","2009-12-25 16:20:34Z,2009-12-11 23:28:38Z"
377,Accepted,6,2,https://stackoverflow.com/questions/24492327/python-embedding-in-c-importerror-no-module-named-pyfunction,"4633,5049,267,1555,55,301","2016-02-23 15:50:33Z,2014-06-30 14:43:08Z,2014-07-09 12:15:57Z,2019-09-27 06:20:42Z,2015-05-12 11:12:45Z,2020-10-04 14:56:34Z"
378,Undetermined,3,no,https://stackoverflow.com/questions/41020068/running-python-script-in-laravel,"740,31,892","2016-12-07 14:42:38Z,2019-01-19 11:55:28Z,2019-04-22 10:20:41Z"
379,Accepted,3,1,https://stackoverflow.com/questions/11123899/passing-a-c-sharp-class-object-in-and-out-of-a-c-dll-class,"137,363,871,850","2012-07-10 13:20:09Z,2012-06-20 16:51:58Z,2012-06-20 16:50:51Z"
380,Undetermined,1,no,https://stackoverflow.com/questions/25530727/c-python-api-second-call-of-pyimport-import-results-in-sigsegv,19656,2014-08-27 18:03:51Z
381,Accepted,6,2,https://stackoverflow.com/questions/16200997/why-doesnt-include-python-h-work,"1023,2316,1631,1068,31,11","2015-09-06 16:44:04Z,2013-04-24 20:02:08Z,2015-03-09 19:19:07Z,2013-06-13 11:46:27Z,2014-05-14 08:33:00Z,2019-07-02 06:40:33Z"
382,Accepted,1,1,https://stackoverflow.com/questions/57990269/passing-pointer-to-c-from-python-using-pybind11,1349,2019-09-18 11:57:52Z
383,Accepted,2,1,https://stackoverflow.com/questions/29595222/multithreading-with-python-and-c-api,"17,685,602","2015-04-19 02:46:46Z,2015-04-12 23:01:02Z"
384,Accepted,2,1,https://stackoverflow.com/questions/14762048/subprocess-call-in-python-to-invoke-java-jar-files-with-java-opts,"2,885,112,431","2013-02-08 00:31:52Z,2013-02-07 22:42:07Z"
385,Accepted,5,1,https://stackoverflow.com/questions/1014584/force-java-to-call-my-c-destructor-jni,"5,245,475,414,938,280,000,000","2009-06-18 19:50:57Z,2009-06-18 19:45:36Z,2009-06-18 21:15:26Z,2009-06-19 13:15:00Z,2009-06-18 20:02:50Z"
386,Accepted,1,1,https://stackoverflow.com/questions/31436593/cython-templates-in-python-class-wrappers,25419,2015-07-16 14:33:24Z
